timestamp_utc,block_number,miner,block_hash
2025-10-31T17:47:11.147952+00:00,1,node02:18443,5b7963eff769197aeefcdbca5adbd1951c65397c9ecea1bb0904958f13d03fb5
2025-10-31T17:47:16.260016+00:00,2,node03:18443,255349aa0e23f0615e13fb7b308496ab237c0134937fbdebf594fefe36fb53e3
2025-10-31T17:47:21.264102+00:00,3,node03:18443,6710eb060ed065b374a14e254a59a6da468170ad493c9ef42bb5683b2df15307
2025-10-31T17:47:26.361660+00:00,4,node02:18443,3b3fa9698c89746d79dfc3ab58a87de617e9527d71904f55561a59acbe737d2d
2025-10-31T17:47:31.370357+00:00,5,node01:18443,796da6f198da3e145dc13091e197cf3c3c8e68bca1f7cf96edbaec9bc5976054
2025-10-31T17:47:36.477727+00:00,6,node03:18443,553fefa97034ba69a900cccb3accec970c8e7191c97b79d5fda8aa467d0c6b41
2025-10-31T17:47:41.483676+00:00,7,node03:18443,2e22fa72a7a3c2ed60681f01a20a2ab28d7dcefc34e05046db312562f86cadd6
2025-10-31T17:47:46.603201+00:00,8,node02:18443,737f8aca68a8481a022e7dc40a2fc8bc3b029d058162acd3171e5b45684b324b
2025-10-31T17:47:51.669440+00:00,9,node01:18443,3568d7461b73623bb2c67ac7ddf03ce451c2359d7ad9fe99a452052fcd3a52dd
2025-10-31T17:47:56.680611+00:00,10,node01:18443,248815f2ae1d7f8e292f02ff87f0650c0d762e896a5b91ca58488008ec4e715c
2025-10-31T17:48:01.741755+00:00,11,node03:18443,55d90265da10323137b294d421c7e11f609e17acef0c6265c4dd3b90aefa0f70
2025-10-31T17:48:06.908490+00:00,12,node02:18443,3ae8db13f8e26da120d424a1bd7807df29beb2352ec063c04dc8423fd2a9d17e
2025-10-31T17:48:11.999346+00:00,13,node01:18443,387f611ce127a2d581ebc601614804e58a386e09dd4bb29eca16e931d9c9216c
2025-10-31T17:48:17.112883+00:00,14,node01:18443,537d624640480a019fbad95ae6e8f7c19c10ee8fd581202a2552e7f075136c83
2025-10-31T17:48:22.141190+00:00,15,node03:18443,2caabc8ab8984613ce419a55931fd63be0b60f6f7ad035484911a3cb30833823
2025-10-31T17:48:27.151728+00:00,16,node02:18443,5c511079d7af53c5f2c000982555b7e8bd71990518922b155a52f3f193394e78
2025-10-31T17:48:32.195718+00:00,17,node02:18443,4b52ce8ae6951b62896ebdd6750bdb5b08cd123138d2026de95ae85c32287c43
2025-10-31T17:48:37.272837+00:00,18,node02:18443,6eb9026601d3b60645fb9077eb7f19cfebf585ff3bb2416d743def704a9fc629
2025-10-31T17:48:42.321786+00:00,19,node03:18443,30766e3ed8c906f62bb662dd27a57483d7ba2618a0f0b449568cebb35bff23f6
2025-10-31T17:48:47.410274+00:00,20,node03:18443,490bc54c146a004f9995f2d825fb19c67702b4c525866b64f2ecd3c89bf38345
2025-10-31T17:48:52.457017+00:00,21,node03:18443,7adfd36b353d7788e727ac198bb01c3e732f02cdae54c6767886cd2e060ee770
2025-10-31T17:48:57.541026+00:00,22,node01:18443,0e400e5975875de2ee3e3eec76046585ff5f3365e13fc4a3127d63dfa4f994d5
2025-10-31T17:49:02.663185+00:00,23,node03:18443,6b2e3558f0f938a279de712e45172da7ff244e45dddab2bd2c1318a5a16c0f8a
2025-10-31T17:49:07.677761+00:00,24,node02:18443,3d2c805dfaefe0d3f8370bd15ca1b2b128bd3f6f071354b0984763eb2cd1ae9f
